X_1,X_2,Class
0.7082219633185072,0.14398121900680172,0
2.656898491332365,1.4118838857156908,0
0.416522056331782,1.5403470057161206,0
5.515784016516813,3.0205198114008542,0
4.086174600881407,1.5990629975750563,0
2.190742644023982,0.5538830089050579,0
3.3078998811742943,3.988398802908957,0
1.6877651219262633,2.183196469732562,0
-0.3387381641920242,1.0008885929832996,0
3.2658590707395114,0.971216445304362,0
2.177026638935373,4.95909127948576,0
4.729820336178803,3.2903592535352773,0
1.1588933455327506,3.689212681667205,0
2.28252465212035,1.5107293258244794,0
3.160919532311741,2.769149200647568,0
5.494171192987149,3.666322246948502,0
1.2576736372414117,1.7791267170275895,0
3.025156948980904,3.8819997848619225,0
3.0155287021713417,1.8094573940430656,0
2.8708365568360583,3.77820602124052,0
0.5166812857268452,3.578471181336935,0
2.7054655327778256,0.8400545283790692,0
2.6214106442998517,5.077238197042647,0
2.5886596053837767,3.177584753156264,0
5.17557185763768,1.7786732645656842,0
-0.26821029558565623,3.638191767231996,0
1.1983952578461592,1.295473706495988,0
3.50314669187455,0.7862675259456997,0
1.7729608042467486,1.9212696944435668,0
5.838053621068228,2.6734565684832363,0
1.6685265954113233,3.0121230629104696,0
3.4453049802128963,2.9439708170016656,0
4.566603168777265,1.8819097535378104,0
3.88235921583989,2.5984764050508047,0
4.889838767406946,0.640617345941251,0
1.4790569099146635,1.8452069930914599,0
2.754227506679619,3.097145490980885,0
0.8896244125414265,1.0467008877679296,0
2.429520967479139,0.47772861113183,0
3.615905410266453,4.316612405709174,0
3.0888021541838886,1.5246899193117676,0
5.788408785321412,2.4314475835780307,0
2.898206788557249,1.3446882506766071,0
4.4236131646218535,3.6913593778952656,0
4.443990396020396,1.9915602382697688,0
-0.269922349455777,-0.5681979734238443,0
2.0653018143085973,2.812413363081484,0
2.4457265765537843,1.0930605716117965,0
2.7379173344708128,-0.7819306209159618,0
2.519490084005985,1.7662074773596863,0
2.6910193598486165,1.7859171257787798,0
2.931024519301084,5.151089866861451,0
3.2004761732769818,4.492996982644511,0
-0.18482692003637835,1.8082057142944248,0
1.2171785745866421,3.2207104755873965,0
4.590177088603015,3.6000173171104928,0
-0.17610714430872676,1.3571139400080057,0
3.3249285198571896,3.269562690530061,0
1.1421011351226322,4.3067930362390925,0
1.7685560253014514,2.02383233639838,0
4.957489076540356,1.4169277873537731,0
4.495646557027639,0.29073092275055723,0
1.97661035379417,2.128590186483867,0
2.254163296797209,0.7256933215797403,0
4.4041982156964785,2.9484177468701054,0
1.6261528910302356,0.7029500492463143,0
4.9208204845212,2.291420865258319,0
4.592082426649798,1.3875973168356086,0
0.9162718939469328,1.6243070713584715,0
3.3669703470151675,1.0611892356768144,0
2.6173719195294933,4.4658739194379535,0
2.663929384131007,-0.38208697862292107,0
1.919782242256046,1.3010195559438107,0
4.445388027774913,3.4627197436723463,0
0.14170685083709778,1.9748106581697524,0
-1.8829533808832049,-1.28232558055624,0
-1.4502433636751009,-3.0801193788906662,0
-2.701106283100873,-0.3119056505471365,0
-2.142997245204948,-2.4181978163986857,0
-2.586733430909257,-4.229046779574683,0
-2.1346523541590896,-2.9029258988776268,0
-2.3125323338306005,-4.2540378916709445,0
-5.35699427505033,-2.7402682942876595,0
-1.1987906365705698,-3.8974185107104695,0
-0.9811393733848308,-2.5978917485277715,0
0.4358260843074064,0.03485150280100635,0
-3.6708447345265367,-2.49260382023473,0
-4.194738598096095,-4.56202817697441,0
-1.7020326364007805,-1.5607377206759383,0
-3.0071010097399222,-1.2280571922268921,0
-1.5402499401470764,-2.1369520604956085,0
-0.7736629726110424,-2.7171735850198,0
-1.9645029633947184,-2.097836561150877,0
0.20088512575100426,-3.642488474385007,0
-3.810984315143174,-0.7154752854477961,0
-3.937678492197982,-3.9714077369534415,0
-2.433342249995181,-3.528055019155241,0
-3.953011726330641,-1.7111677793283682,0
-1.3999149438912128,-4.6719974742887125,0
-1.6619154239314011,-3.8159536203488185,0
0.4454779736808345,-0.8524872267387216,0
-1.9186050461055928,-1.5957038176196736,0
-3.5018904925209897,-1.7443993177531252,0
-3.3191510362063736,-2.586066258639624,0
-2.6091396011827674,-0.8670977463850236,0
-2.1047937518359765,-4.088912767591284,0
-2.4291507161233654,-3.304783893698432,0
-2.927489891025313,-4.1906051144905225,0
-3.0798050426141037,-1.3267568359348316,0
-0.1731194890828638,-3.4310974550737594,0
-0.6483353360004107,-0.5046609625675105,0
-0.24845540231125485,-1.01587715897136,0
-0.4651638814923684,-2.3926541679106688,0
0.17522375521186673,-1.5381903276662567,0
-1.320661400931957,-2.6338290197301912,0
-2.505500596674269,-6.159415912877147,0
-2.4064812240468254,-1.5074634926555808,0
-3.309753291658524,-1.6951622923073608,0
-3.5289082762331407,-1.5196324579180835,0
-2.221400762943171,-3.4544153136071927,0
-2.557996143703132,-2.304763607723664,0
-2.6071897976442955,-3.3711720454151246,0
-3.9165052856881566,-0.859208470252486,0
-3.8381057720694445,-4.388682283438941,0
-3.1382239515148664,-2.945543518875861,0
-2.039637886402693,-3.179354140344255,0
-0.93464854120462,-3.2168385935320973,0
-2.1195747688038624,-1.9366801304313013,0
-1.6888563438370066,-1.3023861591119457,0
-2.6935070210388634,-2.4092901547708045,0
-3.6511001678116517,-2.6382585694985234,0
-4.93146280383531,-4.4500128619347405,0
-3.2434792833541235,-2.557972521033,0
-3.118419575064998,-1.1623714124471365,0
-1.832559454321884,-5.817724885497865,0
-1.90696472634492,-2.071397946240475,0
-3.0685738671825824,-0.03645515833817692,0
-2.7356226279451867,-2.988870219724018,0
-3.0316488048133574,-3.6255555144399176,0
-1.7967431884412024,0.584845789600458,0
-3.0680469827200776,-0.840729427805607,0
-4.4374042821572015,-2.566618845833418,0
-1.6731288891852176,-2.8703482795988684,0
-1.7692278452469703,-1.1481381148938623,0
-3.432970535361453,-4.079731264644551,0
-3.02943783999908,-0.9325689652221248,0
-3.4116028126581432,-3.6277384328758218,0
-0.586007865625986,-3.5104768594280373,0
-1.1000375678155707,-4.105846924319776,0
-3.281726313488991,-1.0010823676058336,0
-4.09244760335949,-2.3424410312256043,0
-2.16088347807652,-5.699464946706616,0
-2.7061676632343756,-1.033917364662337,0
-3.3341484127815457,0.7602971633093203,0
-3.1457502081016337,-2.9967687557324965,0
1.8905158480382047,-4.915696602237007,0
-3.412453041980392,0.2311147631131756,0
-2.4799513788560468,-4.2575654102280165,0
-2.592574342464041,-2.2712471092873203,0
-2.121372164496571,-1.7831366904687165,0
-0.8850910235810798,-4.770333595729016,0
-2.7983600389616026,-2.987021212493187,0
-2.7128611494802124,-5.5553575367895975,0
-1.4710261120858723,-2.3537419173643217,0
-0.4744755809162218,-5.562146930812198,0
-2.175263410052904,-0.4695059536217321,0
-4.873644227652068,0.22399309106718945,0
-2.974273965954975,-3.989641031435609,0
-3.649525696115841,-0.3163080921199275,0
-4.092682120866363,-2.2687536412028084,0
-2.2556000685242714,0.07638356849297656,0
1.0561523920816498,-2.4351732754039404,0
-1.8884867000424943,-2.836187096729045,0
-3.32913401324262,-4.9422073148643975,0
-1.7928517642299149,-1.7059423472169395,0
-2.0083999354457642,-2.868916867705114,0
-1.5532547837345718,-3.226740298299476,0
-2.6170689671982874,-2.0681253411673906,0
-1.5138938367081936,-1.3764164248378,0
-4.248629646615158,0.33267308719883193,0
-2.563236777336184,-2.5500681236983085,0
-1.980030030809797,-2.747402430603835,0
-1.1488922473981944,-3.3203516143287524,0
-4.531201344441894,-4.873894921942376,0
-2.659854325846281,-2.5685462356694657,0
-0.9671128494376742,-4.023286437716083,0
-2.9886290122168737,-3.021175296744917,0
0.3558765987857746,-1.911945477264492,0
-2.587624677259329,-0.8031198286943841,0
0.8595527153558633,-2.3322323089904127,0
-1.7081685922971583,-2.2737140994812832,0
0.3146970737815402,-4.308624943782614,0
-4.531551131961307,0.2477449297303416,0
-0.9579210259967841,-3.8878991214017438,0
-0.5571604138414059,-3.3444924216651644,0
-2.3584287872596112,-0.742925272718957,0
-2.7605807844175887,-3.351140709651274,0
-2.8337149568343527,-2.536764823910576,0
-2.88644097643588,-3.636858386547555,0
0.1723458036987684,-3.5824264949837783,0
-0.5782384541307983,-0.5231639085048283,0
-2.2124163675318482,-1.9601069549560481,0
-2.2288992480235272,-4.264643396924072,0
-1.8775382587111644,-5.5044080574958185,0
-3.0816028501340726,-2.10111643732127,0
-1.4318285949664105,-0.9562191856059934,0
-1.3545103806205974,-1.2891433687673008,0
-3.4837192920009565,-2.291371324504321,0
-2.227227924742313,-2.9646803836763937,0
0.5870384387832049,-3.303193158497241,0
-2.840717251818799,-3.154552057557082,0
-3.152224122182977,-3.5573691523363937,0
-2.5265230711496014,-1.4586863710236353,0
-3.8240102831892138,-2.544149266859585,0
-3.357380214284718,-3.3231099645495297,0
-1.7126942475115257,-3.7306608762642255,0
-4.715333854458515,-2.575576543558768,0
-4.467771339703784,-1.438303837135914,0
-4.191300122675428,-2.25746146306646,0
-2.6994307460355698,0.1382031830941215,0
-3.918875415544536,-2.8254239196135984,0
-4.256711483008864,-2.0452637929550828,0
-2.0189351946237744,-2.8761428951396173,0
-0.7018072415186973,-3.9144023367410963,0
-2.296288159549525,-2.6857842421511657,0
-1.3892610539551808,4.017320414341003,1
-0.8478944847601662,1.5731389852488435,1
-0.8277368065692734,2.6615998152237115,1
-4.67668691143067,3.42427089050377,1
0.17719592363062375,2.5953140998526534,1
-3.607699490303288,1.9367725055379599,1
-3.0165111377152236,2.2614253663681665,1
-1.077005895710311,3.8738230074228164,1
-1.2557230945168223,3.1819650057567967,1
-0.3945599313993444,2.171513211012744,1
-1.927187825049839,2.302901567207984,1
-3.2688459338127043,1.77144752117764,1
-3.1044858530772035,1.9905608331296998,1
-4.678457075210028,4.540064146490717,1
-0.7743055611419208,3.1567371119922254,1
-2.9394214948240025,1.9858027580485071,1
-1.671347655678459,2.3059279977351093,1
-5.131843094779885,3.0998319681180133,1
-3.4621804893878902,2.3151241456705667,1
-4.6741740177650595,1.517835174227224,1
-1.415094086961613,2.0917427597791742,1
-4.086008317715652,2.2140219675825867,1
-1.7044336712313355,2.3471840260047205,1
-1.4144941907128523,4.5722099747323215,1
-1.964187477369046,4.883481348523965,1
-1.879295227446615,1.1307531396390422,1
-1.910751795916224,0.8539406223652946,1
-3.8533725505759047,4.053361000233862,1
-4.1754369438536685,3.1212424459041084,1
-3.5514323886187285,2.9275022936002317,1
-4.682738045981739,2.888222768160792,1
-2.43681176082238,2.4236513573292955,1
-0.18489452944354312,2.4171092802563234,1
-3.294509112996416,1.6731391673813774,1
-3.458987057684768,2.206800953927563,1
-1.6824350946992728,3.137068672034319,1
-2.2127698433730343,5.613414027906822,1
-2.4073657891516023,3.162914960121156,1
-2.8237254687198887,1.9229597703784111,1
-1.1457289001419426,3.1647838943065443,1
-0.3031168648838189,1.8878801713046305,1
-3.2509989417114604,2.838541559487772,1
-1.7237502539090688,0.9228123736074308,1
-1.8279187270261923,1.392718466478692,1
-2.1710291138335998,3.9145045869478654,1
-2.6963168334912693,2.269179804153703,1
-0.35776125463859554,3.727122031386824,1
-2.9491734694264995,2.770429372998452,1
-3.805833711787809,4.530469147032708,1
-2.4202858313129725,3.341832803250873,1
-2.2905573603746934,0.5578882541490036,1
-3.382562230208104,2.3391668941255688,1
-2.520287004530573,3.2433625934647203,1
-0.4429603318207369,5.4288735741722025,1
-0.5528176889877061,4.703026745322784,1
-2.0334195348504847,2.5181928148795047,1
-1.6165914230192688,1.2233142728623203,1
-3.2327506210186607,4.353590389423925,1
-0.2930235161159547,2.584466383604873,1
-2.055323168131711,3.4134086133668937,1
-2.8138968279323,3.1355013115207058,1
-3.126174378778352,-0.8230367898627264,1
1.7736181120540984,1.0918334372320662,1
-2.7519314326470585,0.8096705619095992,1
-3.842012291438201,1.5578116515016966,1
-5.0275883168183455,4.167545840336719,1
-0.8973737799916823,4.002805720050505,1
-1.2017002009481916,2.2312544719661647,1
-0.11629999135585445,3.8791580633611984,1
-1.3380594183196477,1.3181581955533948,1
-3.3625821807934777,1.0600584614364186,1
-4.356770285051954,0.2621767356754794,1
-2.706377295482388,2.0606151589872317,1
-3.6986927092543858,3.7510238107933773,1
-0.6353463170269957,2.056993831543366,1
-1.457231188271851,2.4571208734170766,1
-2.873817177778176,1.400461381569674,1
-5.393112455733721,0.4341624314878985,1
-2.3562059563536994,0.8091337155268004,1
-2.2052161172814886,1.723626756107373,1
-2.6772324444570934,3.749983176074575,1
-2.9423416794814785,5.555729212296709,1
-1.8269705411960704,5.9572597594406185,1
-5.074035826743393,1.1365328425389478,1
-1.4075729739039098,6.328170891593362,1
-1.9369213941614407,2.756331338027433,1
-3.582526903511058,2.3197007342166884,1
-2.8488536497688384,5.8994209039523335,1
-3.3209507933698337,4.4890384608676595,1
-5.056354120449163,1.5311665723168701,1
-2.7583986196124184,1.7800565449091503,1
-3.4621069980080135,3.4921331722929287,1
-1.783073197337847,3.708105539584479,1
-5.110149696923926,3.97750844935583,1
-1.5999319221852537,2.9972850208392483,1
-3.7459843463372735,1.6001216904825275,1
-2.8611813890771702,0.9103114588004836,1
-3.0277571095901745,1.5282309673271652,1
-1.9890835479098368,0.7950670647374721,1
-5.146381152570563,1.800774811642521,1
-1.9391136769187869,0.637181998091453,1
-4.953669807964003,0.840682889097661,1
-2.9556109300095383,3.893332974648183,1
-3.5125882960241346,2.1570688140466467,1
-2.169742456410745,4.88084370874337,1
-3.2564742631416848,3.8772973173949294,1
1.1915106064946879,1.8539327774333232,1
-4.151809381546654,3.868367500184884,1
-1.5928927134433195,0.4522022267478567,1
-4.209699230722658,2.248401825315014,1
-4.246816949823525,4.794264138053392,1
-4.622455821464252,2.795964700076313,1
-2.3345758404476658,-0.22500256575360789,1
-4.057400690871736,0.6675892401518772,1
-2.6480255892343347,2.3569947985451307,1
-3.85932152885664,4.940167461240959,1
-3.71530238316572,0.6079900407120036,1
-0.5900666950015232,3.157891994512158,1
-1.3143228820254782,2.3137989518646784,1
-3.5539567739276405,0.13885022791625845,1
-2.7633163762603994,4.768556990295447,1
-1.6214586507116655,1.558792363235878,1
-0.7367871371595893,4.60542430749655,1
-1.8090581984674825,1.870343900009706,1
-1.596589447522034,1.3828892322433437,1
-0.8765143788658787,3.5982923529657382,1
-3.7407329977965587,2.8888752650291574,1
-1.2056998809302832,0.7162889574379245,1
-4.629924450334382,2.386176882728225,1
-2.6551422713946784,1.3746150074061785,1
-2.5589152499196546,2.5370237833172617,1
-2.826252833516503,2.8230620021162527,1
-2.0692328114614282,1.272534154567196,1
-2.6044885953644337,1.2792817947635158,1
-4.374507078935893,1.0220776606080728,1
-3.2713846602318455,0.8205583924002684,1
-0.9390948413217316,2.8456206208530874,1
-1.5298270253289958,3.1796106710211034,1
-4.604614647867007,4.957908927186088,1
-2.7407285305548466,2.625733257669603,1
-2.1923591789600327,3.179136914434636,1
-0.3078783709036528,2.9636462894448767,1
-3.2908238837868367,4.776266208998061,1
-2.428279941237872,4.6405784748232985,1
-0.5470690705331136,1.395201897511232,1
-5.116659832740905,3.8577223701441605,1
-2.3813266281558354,2.6959374260287454,1
-1.8691936062181127,2.532484796970681,1
-0.7315135775277688,1.9361420218517813,1
-2.7386339874998016,0.81817872786846,1
2.7102308720276027,-0.5255528213825267,1
3.125865273666017,-0.5912741061167237,1
2.1500394779839227,-2.940667680115015,1
0.8241044274496134,-1.3183127154834249,1
0.8654758345547966,-2.1662612442220417,1
2.4343466177309416,-1.7632466407155971,1
-0.3319250475080384,-5.657401783394606,1
1.054878771454919,-1.487980385877538,1
2.9743134531472184,-5.123680436753,1
2.2582615632347967,-5.309916137679048,1
3.5062985159834645,-2.7489514595794367,1
2.4546779554303884,-5.069267397982697,1
2.5057178484812126,-1.0970216386630471,1
3.167837851416493,0.8173671981882102,1
2.290071403703184,-2.7023912916796142,1
0.5317697148300689,-4.1104175273475185,1
2.0029020573139755,-2.170569716768195,1
0.3990459275860814,-2.318371432565261,1
2.3947065007568242,-0.18155110836161148,1
2.7898350773265683,-2.4329692305336814,1
2.6662453743553813,-0.7249042095461391,1
2.931548645224108,-1.040474502825778,1
3.2652874194365493,0.3373681129389761,1
2.0034159500577244,-1.5037022264098605,1
1.1402030968651191,-3.743420615989861,1
5.256747980319497,-3.479240946089119,1
1.971751892957753,-3.69185483927574,1
1.9725621787127376,-4.006782181656623,1
4.609022091026599,-3.2836489926715657,1
2.5640707997661334,-1.1517684687621037,1
4.534959543693249,-4.784356363968117,1
1.7830100490654734,-2.8644736048609505,1
2.362990398090106,-4.2554425283651485,1
1.5852752566593793,-3.15116878319578,1
1.2384658459880242,-3.4911083019904225,1
0.7360622970954285,-2.3620898206380256,1
4.071321636274829,-1.8088270706687155,1
1.4719981537167044,-3.808379923791108,1
-0.03843785520491272,-1.1844643436837348,1
5.823888786519263,-1.2323877851757272,1
3.2728293243460778,-2.219940475615389,1
3.4987179122003296,-4.758903445000062,1
3.381837061125301,-0.9500934113648808,1
1.8990290308462967,-4.824024302552986,1
3.6163805450382704,-4.569714928685926,1
3.470815105554375,0.012000681720804708,1
1.2380706326853832,-1.7156125705989262,1
2.681422030167429,-2.745145941444087,1
0.10601081371274867,-2.1245240008370945,1
2.2839931578599004,-3.3483743938012367,1
1.8145183001253715,-2.4915253201141065,1
3.4743420598567294,-4.214513810877769,1
2.835787426930418,-3.2876440260921846,1
3.9839319416317767,0.928431443964386,1
1.2240458730729489,-1.8121914886913653,1
4.291158442857443,-3.4560119880427465,1
0.392887933693979,-2.725221138379257,1
0.2688263181094488,-0.7554660702758123,1
3.6855916288914576,-4.307304425155529,1
4.4782022086854,-0.5971271867594121,1
4.810322855247146,-3.625160054460885,1
2.350263953681589,-3.2755658626735222,1
3.062035942656268,-1.0418762054267634,1
-1.0700564256942209,-1.2336226741153065,1
2.919210109723187,-1.5732654499513101,1
3.701660679278922,-4.051173763452695,1
2.2346888564573044,-3.6379838223440113,1
0.9398854188181228,-5.661950323160943,1
2.36810485450707,-3.085056250047108,1
1.5969668962745394,-1.0713720160082645,1
3.8120328444908544,-0.7286345870980788,1
1.7220818761398216,-1.357652267594665,1
2.5842766828343344,-2.404952149591062,1
3.4469719258764293,-2.2045242037150783,1
2.6938812877041336,-2.548402038751376,1
2.926628512271604,-3.1078301350327537,1
2.234664011810345,-2.6530232131206994,1
3.2666676824424066,-1.8547453395510023,1
1.1424889288042444,-2.482659792225048,1
1.4966634551272986,-2.521472204500632,1
2.7229733197242747,-3.2428796577428884,1
3.819891020933447,-4.244899701575613,1
3.221324599886996,-4.1378580541117005,1
1.5749621376210805,-2.1338462145532624,1
4.196209911152615,-0.7616871358232709,1
2.704292568917233,-0.9767497876541372,1
0.9552606269829322,-2.564559032523756,1
4.5920199488419415,-3.180353062998142,1
3.958402454957275,-2.729825170006916,1
3.5007881596900483,-1.0380489370240706,1
3.8133972412466512,-3.9327936602270337,1
-0.2461722653732385,-3.2991635844039324,1
4.685161678336286,-1.5277927154695436,1
2.8111851318458108,-0.35085481104232485,1
1.779331026382981,-4.299066285011065,1
1.944731542139212,-0.5488515207549043,1
3.2018103949566683,-2.0825758473612077,1
2.0881306032318503,-1.7133752557943271,1
2.3815827723471994,-3.1220815779882827,1
3.226704626499228,-6.018340302128391,1
0.8850188078078982,0.16672102652386167,1
1.4128707185306468,-2.0073703924993755,1
0.7059182198211216,-2.612945471892782,1
3.1625403838876505,-2.9181290615665287,1
5.4147140086011305,-1.9068085099023881,1
-0.6984429728127548,-3.8049476445827763,1
0.6463643163677122,-1.5081972206838368,1
2.482943914205051,-5.817923928791933,1
3.4289573489490253,-4.181117300829919,1
2.8845580922370684,-4.155341246237732,1
2.099351958967367,-1.9962605024342328,1
1.283484567381865,-3.804040101678468,1
3.744601171802856,-2.528583023150321,1
3.0140412386985016,-1.1396331098885149,1
2.31173767577025,-2.0239150968993784,1
0.954006976215632,-1.6140475224152584,1
2.2102814890060536,-2.2466514443327945,1
4.092988750193694,-1.4664261126207223,1
5.507697913544006,-3.031722457697509,1
2.8739195317300257,-2.9788424348750806,1
3.4697861285779443,-2.733669852189895,1
2.5191831497360275,-3.1471485274462463,1
2.0292782493148853,0.08691322691803194,1
3.761863996442128,-4.502278856351398,1
3.438074350298008,-3.3969274873888526,1
1.6382142489802232,-0.7414745369406635,1
2.2883211922680537,-3.746183103687218,1
3.021228976400524,-4.4614570332968375,1
3.2415724516617686,-1.261024466531954,1
-0.02493543911764773,-1.084107241849792,1
2.485806730365297,-4.937411496292151,1
3.715676167833714,-0.8809938592035742,1
-0.06677494340895285,-2.7310900063775367,1
2.2776600069528405,-2.7004064786450863,1
2.809833423017252,-4.471479315593228,1
3.2503430403041293,-2.7986612266606365,1
3.1695528146372047,-4.395845203241725,1
1.2537637597063154,-4.661630064582269,1
1.5357867942971135,-2.8361820715776638,1
3.3142107708229886,-2.1080689341618664,1
2.7542472279881336,0.037011835286381516,1
1.722603471683576,-3.956424357175892,1
1.3766267167102313,-1.1385316083518766,1
3.757679413360514,0.1264723585366272,1
4.677542471441697,-6.415304552031035,1
2.2208306191529155,-3.970241806642578,1
3.0038052600448486,-2.84529341067648,1
1.9736480361496007,-0.21978296019112653,1
3.382031374271336,-2.351338570272332,1
2.884122937996352,-2.0849578345298685,1
